date,time,currency,impact,index_name,actual, actual_stu,forecast,previous
 ,,USD,medium,Core PPI m/m,0.4%,1,0.2%,0.3%
 ,11:30pm,USD,medium,Crude Oil Inventories,4.2M,0,-0.4M,-5.2M
 ThuAug 18 ,2:20am,USD,medium,FOMC Member Fisher Speaks,,0,,
 ,8:50am,JPY,medium,Trade Balance,-0.13T,0,-0.12T,-0.20T
 ,5:30pm,GBP,high,Retail Sales m/m,0.2%,-1,0.3%,0.8%
 ,9:30pm,CAD,medium,Leading Index m/m,0.2%,-1,0.3%,0.1%
 ,,CAD,medium,Wholesale Sales m/m,0.2%,0,0.3%,2.0%
 ,,USD,high,Core CPI m/m,0.2%,0,0.2%,0.3%
 ,,USD,high,Unemployment Claims,408K,-1,402K,399K
 ,,USD,medium,CPI m/m,0.5%,1,0.2%,-0.2%
 ,9:35pm,USD,low,FOMC Member Dudley Speaks,,0,,
 ,11:00pm,USD,high,Existing Home Sales,4.67M,-1,4.91M,4.84M
 ,,USD,high,Philly Fed Manufacturing Index,-30.7,-1,4.0,3.2
 ,,USD,low,CB Leading Index m/m,0.5%,1,0.2%,0.3%
 ,11:30pm,CAD,low,BOC Review,,0,,
 ,,USD,low,Natural Gas Storage,50B,0,49B,25B
 FriAug 19 ,7:52am,NZD,low,Visitor Arrivals m/m,2.0%,0,,-4.4%
 ,12:09pm,NZD,low,Credit Card Spending y/y,7.3%,0,,4.6%
 ,1:30pm,JPY,low,All Industries Activity m/m,2.3%,0,2.3%,1.8%
 ,3:00pm,EUR,medium,German PPI m/m,0.7%,1,0.2%,0.1%
 ,5:30pm,GBP,high,Public Sector Net Borrowing,-2.0B,1,0.4B,12.4B
 ,7:00pm,EUR,low,German Buba Monthly Report,,0,,
 ,8:00pm,CAD,high,Core CPI m/m,0.2%,0,0.2%,-0.6%
 ,,CAD,medium,CPI m/m,0.2%,0,0.2%,-0.7%
 ,9:30pm,USD,low,FOMC Member Dudley Speaks,,0,,
 ,11:00pm,CAD,high,BOC Gov Carney Speaks,,0,,
 ,,CAD,low,Gov Council Member Macklem Speaks,,0,,
 MonAug 22 ,11:00pm,USD,medium,Mortgage Delinquencies,8.44%,0,,8.32%
 TueAug 23 ,11:30am,CNY,medium,Caixin Flash Manufacturing PMI,49.8,0,,49.3
 ,12:00pm,NZD,high,Inflation Expectations q/q,2.9%,0,,3.0%
 ,1:00pm,AUD,medium,RBA Deputy Gov Battellino Speaks,,0,,
 ,3:00pm,CHF,medium,Trade Balance,2.83B,1,1.83B,1.77B
 ,4:00pm,EUR,medium,French Flash Manufacturing PMI,49.3,-1,50.1,50.5
 ,,EUR,medium,French Flash Services PMI,56.1,1,53.3,53.2
 ,4:30pm,EUR,medium,German Flash Manufacturing PMI,52.0,1,50.9,52.0
 ,,EUR,medium,German Flash Services PMI,50.4,-1,52.1,52.9
 ,5:00pm,EUR,medium,Flash Manufacturing PMI,49.7,0,49.6,50.4
 ,,EUR,medium,Flash Services PMI,51.5,1,51.0,51.6
 ,5:30pm,GBP,medium,High Street Lending,33.4K,1,32.3K,32.1K
 ,6:00pm,EUR,high,German ZEW Economic Sentiment,-37.6,-1,-24.8,-15.1
 ,,EUR,medium,ZEW Economic Sentiment,-40.0,-1,-6.2,-7.0
 ,7:00pm,GBP,medium,CBI Industrial Order Expectations,1,1,-13,-10
 ,9:30pm,CAD,high,Core Retail Sales m/m,-0.1%,-1,0.3%,0.6%
 ,,CAD,medium,Retail Sales m/m,0.7%,1,0.6%,0.3%
 ,11:00pm,EUR,low,Consumer Confidence,-17,-1,-12,-11
 ,,GBP,medium,MPC Member Weale Speaks,,0,,
 ,,USD,high,New Home Sales,298K,-1,313K,300K
 ,,USD,low,Richmond Manufacturing Index,-10,-1,-7,-1
 WedAug 24 ,2:00am,CAD,medium,Gov Council Member Boivin Speaks,,0,,
 ,7:45am,NZD,medium,Trade Balance,129M,1,-124M,197M
 ,8:50am,JPY,low,SPPI y/y,-0.5%,-1,-0.4%,-0.8%
 ,9:00am,AUD,medium,CB Leading Index m/m,-0.8%,0,,-0.1%
 ,10:30am,AUD,medium,Construction Work Done q/q,0.7%,-1,1.1%,1.2%
 ,1:05pm,CAD,low,Gov Council Member Macklem Speaks,,0,,
 ,5:00pm,EUR,high,German Ifo Business Climate,108.7,-1,111.2,112.9
 ,6:00pm,EUR,medium,Industrial New Orders m/m,-0.7%,-1,0.6%,3.6%
 ,6:10pm,EUR,medium,German 10-y Bond Auction,2.15|1.4,0,,2.70|1.2
 ,9:30pm,USD,high,Core Durable Goods Orders m/m,0.7%,1,-0.3%,0.6%
 ,,USD,medium,Durable Goods Orders m/m,4.0%,1,2.1%,-1.3%
 ,10:00pm,EUR,medium,Belgian NBB Business Climate,-7.8,-1,-3.4,-2.5
 ,11:00pm,USD,low,HPI m/m,0.9%,1,0.2%,0.4%
 ,11:30pm,USD,medium,Crude Oil Inventories,-2.2M,0,0.7M,4.2M
 ThuAug 25 ,7:45am,NZD,medium,Retail Sales q/q,0.9%,1,0.6%,1.1%
 ,,NZD,low,FPI m/m,2.0%,0,,1.4%
 ,7:51am,NZD,high,Core Retail Sales q/q,1.0%,1,0.7%,1.0%
 ,8:01am,GBP,medium,Nationwide Consumer Confidence,49,1,46,51
 ,3:00pm,EUR,medium,German GfK Consumer Climate,5.2,0,5.2,5.3
 ,6:00pm,CHF,medium,Credit Suisse Economic Expectations,-71.4,0,,-58.9
 ,7:00pm,GBP,medium,CBI Realized Sales,-14,-1,-10,-5
 ,8:00pm,GBP,medium,MPC Member Weale Speaks,,0,,
 ,9:30pm,CAD,low,Corporate Profits q/q,-4.9%,0,,4.2%
 ,,USD,high,Unemployment Claims,417K,-1,403K,412K
 ,11:30pm,USD,low,Natural Gas Storage,73B,0,75B,50B
 FriAug 26 ,Day 1,All,medium,Jackson Hole Symposium,,0,,
 ,8:30am,AUD,high,RBA Gov Stevens Speaks,,0,,
 ,,JPY,medium,Tokyo Core CPI y/y,-0.2%,-1,-0.1%,0.0%
 ,,JPY,low,National Core CPI y/y,0.1%,1,-0.1%,-0.2%
 ,3:00pm,EUR,low,German Import Prices m/m,0.8%,1,0.2%,-0.6%
 ,5:00pm,EUR,medium,M3 Money Supply y/y,2.0%,-1,2.2%,1.9%
 ,,EUR,low,Private Loans y/y,2.4%,-1,2.6%,2.5%
 ,5:30pm,GBP,high,Second Estimate GDP q/q,0.2%,0,0.2%,0.2%
 ,,GBP,low,Index of Services 3m/3m,0.5%,-1,0.6%,1.2%
 ,6:30pm,CHF,high,KOF Economic Barometer,1.61,-1,1.84,1.98
 ,9:30pm,USD,high,Prelim GDP q/q,1.0%,-1,1.1%,1.3%
 ,,USD,low,Prelim GDP Price Index q/q,2.4%,0,2.3%,2.3%
 ,10:55pm,USD,medium,Revised UoM Consumer Sentiment,55.7,0,56.2,54.9
 ,,USD,low,Revised UoM Inflation Expectations,3.5%,0,,3.4%
 ,11:00pm,USD,high,Fed Chairman Bernanke Speaks,,0,,
 SatAug 27 ,Day 2,All,medium,Jackson Hole Symposium,,0,,
 ,11:25pm,EUR,medium,ECB President Trichet Speaks,,0,,
 SunAug 28 ,Day 3,All,medium,Jackson Hole Symposium,,0,,
 MonAug 29 ,10:00am,AUD,medium,HIA New Home Sales m/m,-8.0%,0,,-8.7%
 ,All Day,EUR,medium,German Prelim CPI m/m,-0.1%,-1,0.0%,0.4%
 ,All Day,GBP,holiday,Bank Holiday,,0,,
 ,9:30pm,USD,medium,Core PCE Price Index m/m,0.2%,0,0.2%,0.2%
 ,,USD,medium,Personal Spending m/m,0.8%,1,0.5%,-0.1%
 ,,USD,low,Personal Income m/m,0.3%,0,0.3%,0.2%
 ,10:00pm,EUR,high,ECB President Trichet Speaks,,0,,
 ,11:00pm,USD,high,Pending Home Sales m/m,-1.3%,-1,-0.8%,2.4%
 TueAug 30 ,7:45am,NZD,high,Building Consents m/m,13.0%,0,,-1.0%
 ,8:30am,JPY,medium,Household Spending y/y,-2.1%,1,-2.9%,-4.2%
 ,,JPY,low,Unemployment Rate,4.7%,-1,4.6%,4.6%
 ,8:50am,JPY,medium,Retail Sales y/y,0.7%,-1,1.1%,1.2%
 ,10:30am,AUD,high,Building Approvals m/m,1.0%,-1,2.1%,-3.6%
 ,3:00pm,CHF,medium,UBS Consumption Indicator,1.29,0,,1.52
 ,4:00pm,EUR,low,Spanish Flash CPI y/y,2.9%,1,2.8%,3.1%
 ,5:00pm,EUR,low,Retail PMI,48.0,0,,48.2
 ,,EUR,low,Italian Retail Sales m/m,-0.2%,-1,0.2%,-0.2%
 ,5:30pm,GBP,medium,Net Lending to Individuals m/m,0.9B,-1,1.1B,0.4B
 ,,GBP,low,M4 Money Supply m/m,-0.1%,-1,0.4%,-0.4%
 ,,GBP,low,Mortgage Approvals,49K,0,49K,49K
 ,6:20pm,EUR,medium,Italian 10-y Bond Auction,5.22|1.3,0,,5.77|1.4
 ,9:30pm,CAD,medium,Current Account,-15.3B,-1,-13.6B,-10.1B
 ,,CAD,medium,RMPI m/m,-1.2%,-1,0.2%,-2.4%
 ,,CAD,low,IPPI m/m,-0.3%,-1,0.0%,-0.2%
 ,10:00pm,USD,medium,S&P/CS Composite-20 HPI y/y,-4.5%,1,-4.7%,-4.6%
 ,11:00pm,USD,high,CB Consumer Confidence,44.5,-1,52.1,59.2
 WedAug 31 ,1:15am,USD,medium,FOMC Member Kocherlakota Speaks,,0,,
 ,3:00am,USD,high,FOMC Meeting Minutes,,0,,
 ,8:01am,GBP,medium,GfK Consumer Confidence,-31,1,-32,-30
 ,8:15am,JPY,low,Final Manufacturing PMI,51.9,0,,52.1
 ,8:50am,JPY,medium,Prelim Industrial Production m/m,0.6%,-1,1.6%,3.8%
 ,10:00am,NZD,high,ANZ Business Confidence,34.4,0,,47.6
 ,10:30am,AUD,medium,Private Sector Credit m/m,0.2%,0,0.2%,-0.1%
 ,,JPY,medium,Average Cash Earnings y/y,-0.1%,1,-0.4%,-0.7%
 ,2:00pm,JPY,low,Housing Starts y/y,21.2%,1,4.7%,5.8%
 ,3:00pm,EUR,medium,German Retail Sales m/m,0.0%,1,-1.5%,4.5%
 ,4:55pm,EUR,medium,German Unemployment Change,-8K,-1,-10K,-10K
 ,5:00pm,EUR,low,Italian Monthly Unemployment Rate,8.0%,1,8.1%,8.0%
 ,6:00pm,EUR,medium,CPI Flash Estimate y/y,2.5%,0,2.5%,2.5%
 ,,EUR,medium,Unemployment Rate,10.0%,-1,9.9%,10.0%
 ,,EUR,low,Italian Prelim CPI m/m,0.3%,0,0.3%,0.3%
 ,8:30pm,USD,low,Challenger Job Cuts y/y,47.0%,0,,59.4%
 ,9:15pm,USD,high,ADP Non-Farm Employment Change,91K,-1,102K,109K
 ,9:30pm,CAD,high,GDP m/m,0.2%,0,0.2%,-0.3%
 ,10:45pm,USD,medium,Chicago PMI,56.5,1,54.3,58.8
 ,11:00pm,USD,medium,Factory Orders m/m,2.4%,1,1.8%,-0.4%
 ,11:30pm,USD,medium,Crude Oil Inventories,5.3M,0,0.5M,-2.2M
 ThuSep 1 ,7:45am,NZD,low,Overseas Trade Index q/q,2.3%,1,1.2%,0.8%
 ,8:23am,AUD,low,AIG Manufacturing Index,43.3,0,,43.4
 ,10:00am,CNY,high,Manufacturing PMI,50.9,0,51.2,50.7
 ,,NZD,low,ANZ Commodity Prices m/m,-1.2%,0,,-0.2%
 ,10:30am,AUD,high,Private Capital Expenditure q/q,4.9%,1,4.1%,7.7%
 ,,AUD,high,Retail Sales m/m,0.5%,1,0.3%,-0.1%
 ,11:30am,CNY,medium,Caixin Manufacturing PMI,49.9,0,,49.8
 ,12:45pm,JPY,low,10-y Bond Auction,1.08|3.0,0,,1.04|3.1
 ,2:45pm,CHF,high,GDP q/q,0.4%,0,0.4%,0.6%
 ,3:00pm,EUR,low,German Final GDP q/q,0.1%,0,0.1%,0.1%
 ,,GBP,high,Nationwide HPI m/m,-0.6%,-1,0.1%,0.3%
 ,3:30pm,AUD,medium,Commodity Prices y/y,25.2%,0,,28.9%
 ,4:15pm,CHF,high,Retail Sales y/y,1.9%,-1,4.6%,7.9%
 ,,EUR,medium,Spanish Manufacturing PMI,45.3,0,,45.6
 ,4:30pm,CHF,medium,Manufacturing PMI,51.7,1,51.1,53.5
 ,4:45pm,EUR,medium,Italian Manufacturing PMI,47.0,-1,49.2,50.1
 ,4:50pm,EUR,low,French Final Manufacturing PMI,49.1,0,49.4,49.3
 ,4:55pm,EUR,low,German Final Manufacturing PMI,50.9,-1,52.0,52.0
 ,5:00pm,EUR,low,Final Manufacturing PMI,49.0,-1,49.7,49.7
 ,5:15pm,GBP,medium,MPC Member Fisher Speaks,,0,,
 ,5:30pm,GBP,high,Manufacturing PMI,49.0,0,48.9,49.4
 ,6:02pm,EUR,medium,French 10-y Bond Auction,2.90|1.3,0,,3.49|1.9
 ,6:37pm,GBP,medium,10-y Bond Auction,2.76|2.0,0,,3.51|2.2
 ,9:30pm,USD,high,Unemployment Claims,409K,0,409K,421K
 ,,USD,medium,Revised Nonfarm Productivity q/q,-0.7%,1,-0.4%,-0.3%
 ,,USD,low,Revised Unit Labor Costs q/q,3.3%,1,2.3%,2.2%
 ,10:30pm,CAD,low,Manufacturing PMI,54.9,0,,53.1
 ,11:00pm,USD,high,ISM Manufacturing PMI,50.6,1,48.7,50.9
 ,,USD,low,Construction Spending m/m,-1.3%,-1,0.2%,1.6%
 ,,USD,low,ISM Manufacturing Prices,55.5,1,55.1,59.0
 ,11:30pm,USD,low,Natural Gas Storage,55B,0,61B,73B
 FriSep 2 ,All Day,USD,low,Total Vehicle Sales,12.1M,0,12.1M,12.2M
 ,1:00am,USD,low,FOMC Member Duke Speaks,,0,,
 ,8:50am,JPY,medium,Capital Spending q/y,-7.8%,-1,1.1%,3.3%
 ,,JPY,low,Monetary Base y/y,15.9%,1,14.2%,15.0%
 ,4:00pm,EUR,medium,Spanish Unemployment Change,51.2K,0,,-42.1K
 ,5:30pm,GBP,high,Construction PMI,52.6,0,52.9,53.5
 ,6:00pm,EUR,low,PPI m/m,0.5%,-1,0.6%,0.0%
 ,9:30pm,USD,high,Non-Farm Employment Change,0K,-1,74K,85K
 ,,USD,high,Unemployment Rate,9.1%,0,9.1%,9.1%
 ,,USD,medium,Average Hourly Earnings m/m,-0.1%,-1,0.2%,0.5%
 SatSep 3 ,10:00am,CNY,low,Non-Manufacturing PMI,57.6,0,,59.6
 MonSep 5 ,8:25am,AUD,medium,AIG Services Index,52.1,0,,48.8
 ,9:30am,AUD,low,MI Inflation Gauge m/m,-0.1%,0,,0.3%
 ,10:30am,AUD,medium,ANZ Job Advertisements m/m,-0.6%,0,,-0.6%
 ,,AUD,medium,Company Operating Profits q/q,6.7%,1,3.1%,-2.2%
 ,11:30am,CNY,low,Caixin Services PMI,50.6,0,,53.5
 ,4:15pm,EUR,low,Spanish Services PMI,45.2,0,,46.5
 ,4:45pm,EUR,low,Italian Services PMI,48.4,0,48.4,48.6
 ,4:50pm,EUR,low,French Final Services PMI,56.8,1,56.1,56.1
 ,4:55pm,EUR,low,German Final Services PMI,51.1,1,50.4,50.4
 ,5:00pm,EUR,low,Final Services PMI,51.5,0,51.5,51.5
 ,5:30pm,EUR,low,Sentix Investor Confidence,-15.4,1,-17.5,-13.5
 ,,GBP,high,Services PMI,51.1,-1,54.3,55.4
 ,6:00pm,EUR,medium,Retail Sales m/m,0.2%,1,0.1%,0.7%
 ,All Day,CAD,holiday,Bank Holiday,,0,,
 ,All Day,USD,holiday,Bank Holiday,,0,,
 TueSep 6 ,8:01am,GBP,medium,BRC Retail Sales Monitor y/y,-0.6%,0,,0.6%
 ,10:30am,AUD,high,Home Loans m/m,1.0%,-1,1.6%,0.6%
 ,,AUD,medium,Current Account,-7.4B,0,-7.3B,-11.1B
 ,12:45pm,JPY,low,30-y Bond Auction,2.01|3.6,0,,2.09|3.7
 ,1:30pm,AUD,high,Cash Rate,4.75%,0,4.75%,4.75%
 ,,AUD,high,RBA Rate Statement,,0,,
 ,4:00pm,CHF,high,Foreign Currency Reserves,253B,0,,182B
 ,4:15pm,CHF,medium,CPI m/m,-0.3%,-1,-0.1%,-0.8%
 ,6:00pm,EUR,low,Revised GDP q/q,0.2%,0,0.2%,0.2%
 ,7:00pm,EUR,medium,German Factory Orders m/m,-2.8%,-1,-1.4%,1.8%
 ,11:00pm,USD,high,ISM Non-Manufacturing PMI,53.3,1,51.2,52.7
 ,11:30pm,NZD,low,GDT Price Index,-0.7%,0,,-1.3%
 WedSep 7 ,2:10am,USD,medium,FOMC Member Kocherlakota Speaks,,0,,
 ,8:00am,GBP,low,BRC Shop Price Index y/y,2.7%,0,,2.8%
 ,8:22am,AUD,low,AIG Construction Index,32.1,0,,36.1
 ,8:30am,AUD,high,RBA Gov Stevens Speaks,,0,,
 ,10:30am,AUD,high,GDP q/q,1.2%,1,1.0%,-0.9%
 ,12:21pm,JPY,high,Monetary Policy Statement,,0,,
 ,,JPY,high,Overnight Call Rate,<0.10%,0,<0.10%,<0.10%
 ,2:02pm,JPY,low,Leading Indicators,106.0%,0,105.9%,103.3%
 ,4:00pm,GBP,high,Halifax HPI m/m,-1.2%,-1,0.5%,0.2%
 ,4:17pm,JPY,high,BOJ Press Conference,,0,,
 ,5:00pm,EUR,high,German Constitutional Court Ruling,,0,,
 ,5:30pm,GBP,high,Manufacturing Production m/m,0.1%,0,0.1%,-0.4%
 ,,GBP,low,Industrial Production m/m,-0.2%,-1,0.0%,0.0%
 ,7:00pm,EUR,medium,German Industrial Production m/m,4.0%,1,0.6%,-1.0%
 ,10:00pm,CAD,high,BOC Rate Statement,,0,,
 ,,CAD,high,Overnight Rate,1.00%,0,1.00%,1.00%
 ,11:00pm,CAD,high,Ivey PMI,56.4,1,46.7,46.8
 ,,GBP,medium,NIESR GDP Estimate,0.2%,0,,0.6%
 ,,USD,low,JOLTS Job Openings,3.23M,0,,3.17M
 ThuSep 8 ,12:15am,USD,medium,FOMC Member Evans Speaks,,0,,
 ,3:00am,USD,medium,Beige Book,,0,,
 ,8:50am,JPY,medium,Core Machinery Orders m/m,-8.2%,-1,-3.9%,7.7%
 ,,JPY,low,Bank Lending y/y,-0.5%,0,,-0.6%
 ,,JPY,low,Current Account,0.75T,-1,0.99T,0.92T
 ,10:30am,AUD,high,Employment Change,-9.7K,-1,10.7K,-4.1K
 ,,AUD,high,Unemployment Rate,5.3%,-1,5.1%,5.1%
 ,2:00pm,JPY,medium,BOJ Monthly Report,,0,,
 ,,JPY,low,Economy Watchers Sentiment,47.3,-1,54.3,52.6
 ,2:30pm,EUR,low,French Final Private Payrolls q/q,0.2%,-1,0.4%,0.4%
 ,2:45pm,CHF,low,Unemployment Rate,3.0%,0,3.0%,3.0%
 ,3:00pm,EUR,low,German Trade Balance,10.1B,-1,11.0B,11.5B
 ,,JPY,low,Prelim Machine Tool Orders y/y,15.3%,0,,34.6%
 ,3:45pm,EUR,low,French Trade Balance,-6.5B,-1,-5.8B,-5.4B
 ,8:00pm,GBP,high,Asset Purchase Facility,200B,0,200B,200B
 ,,GBP,high,Official Bank Rate,0.50%,0,0.50%,0.50%
 ,8:45pm,EUR,high,Main Refinancing Rate,1.50%,0,1.50%,1.50%
 ,9:30pm,CAD,high,Building Permits m/m,-0.6%,-1,0.2%,2.8%
 ,,CAD,high,Trade Balance,-0.8B,0,-0.8B,-1.4B
 ,,CAD,medium,NHPI m/m,0.1%,-1,0.4%,0.3%
 ,,EUR,high,ECB Press Conference,,0,,
 ,,USD,high,Trade Balance,-44.8B,1,-50.6B,-51.6B
 ,,USD,high,Unemployment Claims,414K,-1,407K,412K
 ,11:30pm,USD,low,Natural Gas Storage,64B,0,60B,55B
 FriSep 9 ,12:00am,USD,medium,Crude Oil Inventories,-4.0M,0,-1.9M,5.3M
 ,2:30am,USD,high,Fed Chairman Bernanke Speaks,,0,,
 ,4:00am,USD,low,Consumer Credit m/m,12.0B,1,6.3B,11.3B
 ,8:00am,USD,low,President Obama Speaks,,0,,
 ,8:50am,JPY,medium,Final GDP q/q,-0.5%,0,-0.5%,-0.3%
 ,,JPY,low,Final GDP Price Index y/y,-2.2%,0,-2.2%,-2.2%
 ,,JPY,low,M2 Money Stock y/y,2.7%,-1,2.9%,3.0%
 ,10:30am,CNY,high,CPI y/y,6.2%,-1,6.3%,6.5%
 ,,CNY,medium,PPI y/y,7.3%,0,7.2%,7.5%
 ,2:00pm,JPY,low,Consumer Confidence,37.0,-1,41.3,37.0
 ,2:32pm,CNY,medium,Fixed Asset Investment ytd/y,25.0%,0,25.2%,25.4%
 ,,CNY,medium,Industrial Production y/y,13.5%,-1,14.2%,14.0%
 ,,CNY,low,Retail Sales y/y,17.0%,0,16.9%,17.2%
 ,3:00pm,EUR,low,German Final CPI m/m,0.0%,1,-0.1%,-0.1%
 ,,EUR,low,German WPI m/m,0.1%,-1,0.3%,-0.6%
 ,3:45pm,EUR,medium,French Industrial Production m/m,1.5%,1,0.4%,-1.5%
 ,,EUR,low,French Gov Budget Balance,-86.6B,0,,-61.3B
 ,5:30pm,GBP,high,PPI Input m/m,-1.9%,-1,-1.6%,0.5%
 ,,GBP,low,PPI Output m/m,0.1%,0,0.2%,0.3%
 ,6:00pm,GBP,low,CB Leading Index m/m,0.3%,0,,0.0%
 ,Day 1,All,high,G7 Meetings,,0,,
 ,8:00pm,CAD,high,Employment Change,-5.5K,-1,24.2K,7.1K
 ,,CAD,high,Unemployment Rate,7.3%,0,7.3%,7.2%
 ,9:15pm,CAD,high,Housing Starts,185K,-1,200K,205K
 ,9:30pm,CAD,medium,Labor Productivity q/q,-0.9%,1,-0.2%,0.4%
 ,11:00pm,USD,low,Final Wholesale Inventories m/m,0.8%,0,0.8%,0.6%
 SatSep 10 ,12:02pm,CNY,high,USD-Denominated Trade Balance,17.8B,-1,24.7B,31.5B
 ,Day 2,All,high,G7 Meetings,,0,,
 SunSep 11 ,11:22am,CNY,medium,New Loans,549B,1,501B,493B
 ,,CNY,low,M2 Money Supply y/y,13.5%,-1,14.3%,14.7%
 MonSep 12 ,7:00am,EUR,medium,ECB President Trichet Speaks,,0,,
 ,8:50am,JPY,medium,BSI Manufacturing Index,10.3,-1,11.4,-23.3
 ,,JPY,medium,Monetary Policy Meeting Minutes,,0,,
 ,,JPY,medium,Tertiary Industry Activity m/m,-0.1%,-1,0.3%,1.8%
 ,,JPY,low,PPI y/y,2.6%,0,2.7%,2.9%
 ,All Day,CNY,holiday,Bank Holiday,,0,,
 ,10:30am,AUD,high,Trade Balance,1.83B,-1,1.91B,1.82B
 ,5:00pm,EUR,low,Italian Industrial Production m/m,-0.7%,-1,0.2%,-0.8%
 TueSep 13 ,5:00am,USD,medium,FOMC Member Fisher Speaks,,0,,
 ,7:45am,NZD,low,FPI m/m,-1.3%,0,,2.0%
 ,,NZD,low,Manufacturing Sales q/q,2.1%,0,,2.7%
 ,8:01am,GBP,medium,RICS House Price Balance,-23%,-1,-22%,-22%
 ,9:00am,NZD,medium,REINZ HPI m/m,0.5%,0,,-0.6%
 ,10:30am,AUD,medium,NAB Business Confidence,-8,0,,2
 ,2:30pm,EUR,low,French Final CPI m/m,0.5%,1,0.3%,-0.4%
 ,5:30pm,GBP,high,CPI y/y,4.5%,0,4.5%,4.4%
 ,,GBP,medium,Goods Trade Balance,-8.9B,-1,-8.5B,-8.9B
 ,,GBP,medium,RPI y/y,5.2%,1,5.0%,5.0%
 ,,GBP,low,Core CPI y/y,3.1%,1,3.0%,3.1%
 ,,GBP,low,ONS HPI y/y,-1.5%,-1,-1.1%,-2.0%
 ,8:00pm,GBP,medium,MPC Member Posen Speaks,,0,,
 ,8:30pm,USD,low,NFIB Small Business Index,88.1,0,88.0,89.9
 ,9:30pm,USD,medium,Import Prices m/m,-0.4%,1,-0.7%,0.3%
 ,11:00pm,USD,low,IBD/TIPP Economic Optimism,39.9,1,36.5,35.8
 WedSep 14 ,12:30am,EUR,medium,German Buba President Weidmann Speaks,,0,,
 ,2:00am,USD,medium,10-y Bond Auction,2.00|3.0,0,,2.14|3.2
 ,2:54am,USD,medium,Federal Budget Balance,-134.2B,-1,-128.4B,-129.4B
 ,9:30am,AUD,medium,Westpac Consumer Sentiment,8.1%,0,,-3.5%
 ,10:30am,AUD,low,Housing Starts q/q,-4.7%,-1,0.0%,3.3%
 ,1:30pm,JPY,low,Revised Industrial Production m/m,0.4%,-1,0.6%,0.6%
 ,3:30pm,GBP,high,BOE Gov King Speaks,,0,,
 ,4:15pm,CHF,medium,PPI m/m,-1.2%,-1,-0.3%,-0.7%
 ,5:30pm,GBP,high,Claimant Count Change,20.3K,1,34.8K,33.7K
 ,,GBP,medium,Average Earnings Index 3m/y,2.8%,1,2.7%,2.7%
 ,,GBP,low,Unemployment Rate,7.9%,0,7.9%,7.9%
 ,6:00pm,EUR,medium,Industrial Production m/m,1.0%,-1,1.5%,-0.8%
 ,9:30pm,CAD,medium,Capacity Utilization Rate,78.4%,-1,79.0%,78.9%
 ,,USD,high,Core Retail Sales m/m,0.1%,-1,0.2%,0.3%
 ,,USD,high,PPI m/m,0.0%,1,-0.1%,0.2%
 ,,USD,high,Retail Sales m/m,0.0%,-1,0.2%,0.3%
 ,,USD,medium,Core PPI m/m,0.1%,-1,0.2%,0.4%
 ,,USD,medium,Treasury Sec Geithner Speaks,,0,,
 ,11:00pm,USD,medium,Business Inventories m/m,0.4%,0,0.4%,0.4%
 ,11:30pm,USD,medium,Crude Oil Inventories,-6.7M,0,-3.1M,-4.0M
 ThuSep 15 ,2:00am,USD,low,30-y Bond Auction,3.31|2.9,0,,3.75|2.1
 ,6:00am,NZD,high,Official Cash Rate,2.50%,0,2.50%,2.50%
 ,,NZD,high,RBNZ Press Conference,,0,,
 ,,NZD,high,RBNZ Rate Statement,,0,,
 ,,NZD,medium,RBNZ Monetary Policy Statement,,0,,
 ,7:09am,NZD,low,Business NZ Manufacturing Index,52.9,0,,53.2
 ,10:00am,AUD,medium,MI Inflation Expectations,2.8%,0,,2.7%
 ,10:30am,AUD,medium,New Motor Vehicle Sales m/m,3.3%,0,,9.0%
 ,,AUD,low,RBA Bulletin,,0,,
 ,4:15pm,CHF,medium,Industrial Production q/q,3.6%,1,3.3%,-9.6%
 ,4:30pm,CHF,high,Libor Rate,<0.25%,0,<0.25%,<0.25%
 ,,CHF,high,SNB Monetary Policy Assessment,,0,,
 ,5:00pm,EUR,medium,ECB Monthly Bulletin,,0,,
 ,5:30pm,GBP,high,Retail Sales m/m,-0.2%,0,-0.2%,0.2%
 ,,GBP,medium,Consumer Inflation Expectations,4.2%,0,,3.9%
 ,5:51pm,EUR,medium,Spanish 10-y Bond Auction,5.16|2.0,0,,5.90|1.9
 ,6:00pm,EUR,medium,Final CPI y/y,2.5%,0,2.5%,2.5%
 ,,EUR,medium,Final Core CPI y/y,1.2%,0,1.2%,1.2%
 ,,EUR,low,Final Employment Change q/q,0.3%,1,0.2%,0.1%
 ,7:43pm,CNY,low,Foreign Direct Investment ytd/y,17.7%,0,,18.6%
 ,9:30pm,CAD,medium,Manufacturing Sales m/m,2.7%,1,1.3%,-1.3%
 ,,CAD,low,New Motor Vehicle Sales m/m,-6.2%,-1,-2.3%,10.8%
 ,,USD,high,Core CPI m/m,0.2%,0,0.2%,0.2%
 ,,USD,high,Unemployment Claims,428K,-1,410K,417K
 ,,USD,medium,CPI m/m,0.4%,1,0.2%,0.5%
 ,,USD,medium,Current Account,-118B,1,-122B,-120B
 ,,USD,medium,Empire State Manufacturing Index,-8.8,-1,-3.9,-7.7
 ,9:45pm,USD,medium,Fed Chairman Bernanke Speaks,,0,,
 ,10:15pm,USD,medium,Capacity Utilization Rate,77.4%,0,77.5%,77.3%
